ts,changsha,foshan,fuzhou,guangzhou,guiyang,kunming,nanchang,nanning,xiamen
1845,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1850,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1855,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1860,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1865,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1870,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1875,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1880,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1885,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1890,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1895,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1900,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1905,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1910,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1915,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1920,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1925,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1930,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1935,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1940,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1945,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1950,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1955,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1960,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1965,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1970,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1975,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1980,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1985,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1990,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
1995,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2000,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2005,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2010,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2015,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2020,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2025,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2030,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2035,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2040,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2045,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2050,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2055,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2060,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2065,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2070,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2075,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2080,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2085,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2090,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2095,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2100,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2105,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2110,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2115,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2120,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2125,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2130,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2135,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2140,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2145,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2150,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2155,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2160,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2165,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2170,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2175,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2180,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2185,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2190,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2195,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2200,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2205,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2210,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2215,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2220,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2225,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2230,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2235,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2240,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2245,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2250,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2255,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2260,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2265,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2270,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2275,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2280,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2285,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2290,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2295,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2300,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2305,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2310,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2315,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2320,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2325,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2330,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2335,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2340,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2345,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2350,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2355,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2360,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2365,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2370,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2375,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2380,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2385,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2390,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2395,17.03,0.74,32.57,6.19,25.45,8.27,6.71,19.67,10.22
2400,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2405,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2410,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2415,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2420,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2425,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2430,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2435,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2440,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2445,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2450,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2455,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2460,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2465,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2470,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2475,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2480,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2485,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2490,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2495,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2500,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2505,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2510,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2515,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2520,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2525,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2530,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2535,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2540,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2545,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2550,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2555,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2560,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2565,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2570,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2575,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2580,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2585,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2590,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2595,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2600,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2605,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2610,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2615,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2620,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2625,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2630,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2635,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2640,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2645,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2650,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2655,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2660,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2665,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2670,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2675,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2680,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2685,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2690,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2695,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2700,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2705,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2710,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2715,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2720,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2725,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2730,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2735,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2740,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2745,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2750,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2755,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2760,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2765,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2770,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2775,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2780,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2785,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2790,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2795,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2800,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2805,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2810,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2815,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2820,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2825,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2830,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2835,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2840,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2845,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2850,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2855,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2860,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2865,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2870,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2875,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2880,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2885,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2890,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2895,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2900,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2905,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2910,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2915,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2920,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2925,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2930,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2935,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2940,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2945,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2950,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2955,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2960,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2965,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2970,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2975,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2980,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2985,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2990,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
2995,15.48,0.76,33.16,5.88,24.89,7.23,6.42,20.14,10.37
3000,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3005,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3010,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3015,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3020,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3025,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3030,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3035,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3040,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3045,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3050,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3055,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3060,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3065,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3070,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3075,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3080,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3085,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3090,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3095,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3100,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3105,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3110,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3115,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3120,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3125,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3130,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3135,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3140,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3145,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3150,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3155,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3160,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3165,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3170,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3175,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3180,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3185,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3190,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3195,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3200,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3205,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3210,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3215,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3220,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3225,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3230,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3235,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3240,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3245,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3250,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3255,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3260,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3265,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3270,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3275,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3280,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3285,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3290,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3295,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3300,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3305,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3310,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3315,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3320,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3325,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3330,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3335,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3340,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3345,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3350,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3355,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3360,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3365,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3370,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3375,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3380,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3385,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3390,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3395,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3400,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3405,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3410,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3415,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3420,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3425,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3430,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3435,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3440,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3445,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3450,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3455,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3460,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3465,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3470,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3475,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3480,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3485,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3490,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3495,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3500,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3505,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3510,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3515,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3520,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3525,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3530,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3535,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3540,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3545,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3550,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3555,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3560,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3565,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3570,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3575,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3580,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3585,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3590,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3595,14.17,0.81,33.93,5.58,24.23,6.15,6.07,20.47,11.32
3600,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3605,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3610,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3615,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3620,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
3625,13.01,0.83,36.81,5.26,24.05,5.93,5.81,20.77,11.57
